drugbank_id,drug_name,transporter_id,transporter_name,actions,organism,gene_name,uniprot_id
DB00313,Valproic acid,BE0001066,Solute carrier family 22 member 6,inhibitor,Humans,SLC22A6,Q4U2R8
DB00313,Valproic acid,BE0003645,Organic anion transporter 3,"substrate, inhibitor",Humans,SLC22A8,Q8TCC7
DB00313,Valproic acid,BE0000106,Organic cation/carnitine transporter 2,inhibitor,Humans,SLC22A5,O76082
DB00313,Valproic acid,BE0000669,Monocarboxylate transporter 1,substrate,Humans,SLC16A1,P53985
DB00313,Valproic acid,BE0003646,Solute carrier family 22 member 7,substrate,Humans,SLC22A7,Q9Y694
DB00313,Valproic acid,BE0001042,Solute carrier organic anion transporter family member 2B1,inhibitor,Humans,SLCO2B1,O94956
DB00315,Zolmitriptan,BE0001032,ATP-dependent translocase ABCB1,,Humans,ABCB1,P08183
DB00316,Acetaminophen,BE0001032,ATP-dependent translocase ABCB1,"substrate, inhibitor",Humans,ABCB1,P08183
DB00317,Gefitinib,BE0001032,ATP-dependent translocase ABCB1,"substrate, inhibitor",Humans,ABCB1,P08183
DB00317,Gefitinib,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,"substrate, inhibitor",Humans,ABCG2,Q9UNQ0
DB00318,Codeine,BE0003648,Solute carrier family 22 member 1,"substrate, inhibitor",Humans,SLC22A1,O15245
DB00319,Piperacillin,BE0001066,Solute carrier family 22 member 6,inhibitor,Humans,SLC22A6,Q4U2R8
DB00319,Piperacillin,BE0003645,Organic anion transporter 3,substrate,Humans,SLC22A8,Q8TCC7
DB00320,Dihydroergotamine,BE0001032,ATP-dependent translocase ABCB1,inhibitor,Humans,ABCB1,P08183
DB00321,Amitriptyline,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB00328,Indomethacin,BE0001061,ATP-binding cassette sub-family C member 3,inhibitor,Humans,ABCC3,O15438
DB00328,Indomethacin,BE0001188,ATP-binding cassette sub-family C member 4,inhibitor,Humans,ABCC4,O15439
DB00328,Indomethacin,BE0003640,ATP-binding cassette sub-family C member 6,inhibitor,Humans,ABCC6,O95255
DB00328,Indomethacin,BE0001032,ATP-dependent translocase ABCB1,"substrate, inhibitor",Humans,ABCB1,P08183
DB00328,Indomethacin,BE0000785,Multidrug resistance-associated protein 1,inhibitor,Humans,ABCC1,P33527
DB00328,Indomethacin,BE0003642,Solute carrier organic anion transporter family member 1A2,"substrate, inhibitor",Humans,SLCO1A2,P46721
DB00328,Indomethacin,BE0001066,Solute carrier family 22 member 6,"substrate, inhibitor",Humans,SLC22A6,Q4U2R8
DB00328,Indomethacin,BE0003645,Organic anion transporter 3,inhibitor,Humans,SLC22A8,Q8TCC7
DB00328,Indomethacin,BE0001069,ATP-binding cassette sub-family C member 2,"substrate, inhibitor",Humans,ABCC2,Q92887
DB00328,Indomethacin,BE0003658,ATP-binding cassette sub-family C member 11,inhibitor,Humans,ABCC11,Q96J66
DB00328,Indomethacin,BE0000879,Solute carrier family 22 member 11,inhibitor,Humans,SLC22A11,Q9NSA0
DB00328,Indomethacin,BE0003644,Hepatic sodium/bile acid cotransporter,substrate,Humans,SLC10A1,Q14973
DB00328,Indomethacin,BE0003646,Solute carrier family 22 member 7,substrate,Humans,SLC22A7,Q9Y694
DB00328,Indomethacin,BE0001004,Solute carrier organic anion transporter family member 1B1,inhibitor,Humans,SLCO1B1,Q9Y6L6
DB00328,Indomethacin,BE0000703,Bile salt export pump,substrate,Humans,ABCB11,O95342
DB00331,Metformin,BE0003648,Solute carrier family 22 member 1,substrate,Humans,SLC22A1,O15245
DB00331,Metformin,BE0003647,Solute carrier family 22 member 2,"substrate, inhibitor",Humans,SLC22A2,O15244
DB00331,Metformin,BE0003650,Solute carrier family 22 member 3,substrate,Humans,SLC22A3,O75751
DB00331,Metformin,BE0003657,Multidrug and toxin extrusion protein 1,substrate,Humans,SLC47A1,Q96FL8
DB00331,Metformin,BE0004775,Equilibrative nucleoside transporter 4,substrate,Humans,SLC29A4,Q7RTT9
DB00331,Metformin,BE0004752,Multidrug and toxin extrusion protein 2,substrate,Humans,SLC47A2,Q86VL8
DB00332,Ipratropium,BE0000106,Organic cation/carnitine transporter 2,substrate,Humans,SLC22A5,O76082
DB00332,Ipratropium,BE0000757,Solute carrier family 22 member 4,substrate,Humans,SLC22A4,Q9H015
DB00333,Methadone,BE0001032,ATP-dependent translocase ABCB1,inhibitor,Humans,ABCB1,P08183
DB00334,Olanzapine,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB00335,Atenolol,BE0000703,Bile salt export pump,substrate,Humans,ABCB11,O95342
DB00338,Omeprazole,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,inhibitor,Humans,ABCG2,Q9UNQ0
DB00338,Omeprazole,BE0001061,ATP-binding cassette sub-family C member 3,inducer,Humans,ABCC3,O15438
DB00338,Omeprazole,BE0001032,ATP-dependent translocase ABCB1,"substrate, inhibitor",Humans,ABCB1,P08183
DB00341,Cetirizine,BE0001032,ATP-dependent translocase ABCB1,"substrate, inhibitor",Humans,ABCB1,P08183
DB00342,Terfenadine,BE0001032,ATP-dependent translocase ABCB1,inhibitor,Humans,ABCB1,P08183
DB00342,Terfenadine,BE0000703,Bile salt export pump,substrate,Humans,ABCB11,O95342
DB00343,Diltiazem,BE0001032,ATP-dependent translocase ABCB1,"substrate, inhibitor",Humans,ABCB1,P08183
DB00344,Protriptyline,BE0001032,ATP-dependent translocase ABCB1,inhibitor,Humans,ABCB1,P08183
DB00345,Aminohippuric acid,BE0003647,Solute carrier family 22 member 2,inhibitor,Humans,SLC22A2,O15244
DB00345,Aminohippuric acid,BE0000106,Organic cation/carnitine transporter 2,inhibitor,Humans,SLC22A5,O76082
DB00345,Aminohippuric acid,BE0001066,Solute carrier family 22 member 6,"substrate, inhibitor",Humans,SLC22A6,Q4U2R8
DB00345,Aminohippuric acid,BE0003645,Organic anion transporter 3,"substrate, inhibitor",Humans,SLC22A8,Q8TCC7
DB00345,Aminohippuric acid,BE0001069,ATP-binding cassette sub-family C member 2,"substrate, inhibitor",Humans,ABCC2,Q92887
DB00345,Aminohippuric acid,BE0000757,Solute carrier family 22 member 4,inhibitor,Humans,SLC22A4,Q9H015
DB00345,Aminohippuric acid,BE0000879,Solute carrier family 22 member 11,"substrate, inhibitor",Humans,SLC22A11,Q9NSA0
DB00345,Aminohippuric acid,BE0003661,Solute carrier organic anion transporter family member 3A1,inhibitor,Humans,SLCO3A1,Q9UIG8
DB00345,Aminohippuric acid,BE0000785,Multidrug resistance-associated protein 1,substrate,Humans,ABCC1,P33527
DB00345,Aminohippuric acid,BE0000669,Monocarboxylate transporter 1,substrate,Humans,SLC16A1,P53985
DB00345,Aminohippuric acid,BE0003646,Solute carrier family 22 member 7,substrate,Humans,SLC22A7,Q9Y694
DB00346,Alfuzosin,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB00349,Clobazam,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB00351,Megestrol acetate,BE0001032,ATP-dependent translocase ABCB1,inhibitor,Humans,ABCB1,P08183
DB00352,Tioguanine,BE0001188,ATP-binding cassette sub-family C member 4,inhibitor,Humans,ABCC4,O15439
DB00358,Mefloquine,BE0001032,ATP-dependent translocase ABCB1,"substrate, inhibitor",Humans,ABCB1,P08183
DB00360,Sapropterin,BE0001032,ATP-dependent translocase ABCB1,inhibitor,Humans,ABCB1,P08183
DB00363,Clozapine,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB00363,Clozapine,BE0003648,Solute carrier family 22 member 1,substrate,Humans,SLC22A1,O15245
DB00363,Clozapine,BE0003647,Solute carrier family 22 member 2,,Humans,SLC22A2,O15244
DB00363,Clozapine,BE0003650,Solute carrier family 22 member 3,substrate,Humans,SLC22A3,O75751
DB00365,Grepafloxacin,BE0001032,ATP-dependent translocase ABCB1,"substrate, inhibitor",Humans,ABCB1,P08183
DB00365,Grepafloxacin,BE0000785,Multidrug resistance-associated protein 1,substrate,Humans,ABCC1,P33527
DB00365,Grepafloxacin,BE0001066,Solute carrier family 22 member 6,substrate,Humans,SLC22A6,Q4U2R8
DB00365,Grepafloxacin,BE0003647,Solute carrier family 22 member 2,inhibitor,Humans,SLC22A2,O15244
DB00365,Grepafloxacin,BE0000106,Organic cation/carnitine transporter 2,inhibitor,Humans,SLC22A5,O76082
DB00365,Grepafloxacin,BE0001069,ATP-binding cassette sub-family C member 2,inhibitor,Humans,ABCC2,Q92887
DB00368,Norepinephrine,BE0000486,Sodium-dependent noradrenaline transporter,substrate,Humans,SLC6A2,P23975
DB00368,Norepinephrine,BE0003647,Solute carrier family 22 member 2,"substrate, inhibitor",Humans,SLC22A2,O15244
DB00368,Norepinephrine,BE0003650,Solute carrier family 22 member 3,"substrate, inhibitor",Humans,SLC22A3,O75751
DB00368,Norepinephrine,BE0000106,Organic cation/carnitine transporter 2,inhibitor,Humans,SLC22A5,O76082
DB00368,Norepinephrine,BE0003648,Solute carrier family 22 member 1,substrate,Humans,SLC22A1,O15245
DB00368,Norepinephrine,BE0003665,"POU domain, class 5, transcription factor 1",substrate,Humans,POU5F1,Q01860
DB00369,Cidofovir,BE0001066,Solute carrier family 22 member 6,"substrate, inhibitor",Humans,SLC22A6,Q4U2R8
DB00370,Mirtazapine,BE0000749,Sodium-dependent serotonin transporter,"substrate, inhibitor",Humans,SLC6A4,P31645
DB00373,Timolol,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB00381,Amlodipine,BE0001032,ATP-dependent translocase ABCB1,"substrate, inhibitor",Humans,ABCB1,P08183
DB00382,Tacrine,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB00390,Digoxin,BE0001032,ATP-dependent translocase ABCB1,"substrate, inhibitor, inducer",Humans,ABCB1,P08183
DB00390,Digoxin,BE0003653,Solute carrier organic anion transporter family member 4C1,substrate,Humans,SLCO4C1,Q6ZQN7
DB00390,Digoxin,BE0000703,Bile salt export pump,substrate,Humans,ABCB11,O95342
DB00390,Digoxin,BE0003642,Solute carrier organic anion transporter family member 1A2,substrate,Humans,SLCO1A2,P46721
DB00390,Digoxin,BE0003667,Organic solute transporter subunit alpha,substrate,Humans,SLC51A,Q86UW1
DB00390,Digoxin,BE0003668,Organic solute transporter subunit beta,substrate,Humans,SLC51B,Q86UW2
DB00390,Digoxin,BE0001004,Solute carrier organic anion transporter family member 1B1,"substrate, inhibitor",Humans,SLCO1B1,Q9Y6L6
DB00391,Sulpiride,BE0003648,Solute carrier family 22 member 1,substrate,Humans,SLC22A1,O15245
DB00391,Sulpiride,BE0003647,Solute carrier family 22 member 2,substrate,Humans,SLC22A2,O15244
DB00391,Sulpiride,BE0003657,Multidrug and toxin extrusion protein 1,substrate,Humans,SLC47A1,Q96FL8
DB00391,Sulpiride,BE0004752,Multidrug and toxin extrusion protein 2,substrate,Humans,SLC47A2,Q86VL8
DB00391,Sulpiride,BE0003650,Solute carrier family 22 member 3,substrate,Humans,SLC22A3,O75751
DB00391,Sulpiride,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB00391,Sulpiride,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,substrate,Humans,ABCG2,Q9UNQ0
DB00394,Beclomethasone dipropionate,BE0001032,ATP-dependent translocase ABCB1,"substrate, inducer",Humans,ABCB1,P08183
DB00394,Beclomethasone dipropionate,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,inhibitor,Humans,ABCG2,Q9UNQ0
DB00394,Beclomethasone dipropionate,BE0001004,Solute carrier organic anion transporter family member 1B1,inhibitor,Humans,SLCO1B1,Q9Y6L6
DB00394,Beclomethasone dipropionate,BE0003659,Solute carrier organic anion transporter family member 1B3,inhibitor,Humans,SLCO1B3,Q9NPD5
DB00396,Progesterone,BE0001032,ATP-dependent translocase ABCB1,"substrate, inhibitor, inducer",Humans,ABCB1,P08183
DB00396,Progesterone,BE0003647,Solute carrier family 22 member 2,inhibitor,Humans,SLC22A2,O15244
DB00396,Progesterone,BE0003648,Solute carrier family 22 member 1,inhibitor,Humans,SLC22A1,O15245
DB00396,Progesterone,BE0003650,Solute carrier family 22 member 3,inhibitor,Humans,SLC22A3,O75751
DB00396,Progesterone,BE0000703,Bile salt export pump,inhibitor,Humans,ABCB11,O95342
DB00396,Progesterone,BE0000785,Multidrug resistance-associated protein 1,inhibitor,Humans,ABCC1,P33527
DB00396,Progesterone,BE0003644,Hepatic sodium/bile acid cotransporter,inhibitor,Humans,SLC10A1,Q14973
DB00396,Progesterone,BE0001004,Solute carrier organic anion transporter family member 1B1,inhibitor,Humans,SLCO1B1,Q9Y6L6
DB00396,Progesterone,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,"inhibitor, inducer",Humans,ABCG2,Q9UNQ0
